Counting cache functions... Output every 1 seconds.
    HITS   MISSES  DIRTIES    RATIO   BUFFERS_MB   CACHE_MB
    1863        0        3   100.0%          128       3072
    1504        0        1   100.0%          128       3072
    1334        0        1   100.0%          128       3072
    1875        0        1   100.0%          128       3072
    1849        0        1   100.0%          128       3072
    1851        0        3   100.0%          128       3072
    1852        0        1   100.0%          128       3072
    1857        0        1   100.0%          128       3072
    1875        0        1   100.0%          128       3072
    1812        0        1   100.0%          128       3072
    1835        0        1   100.0%          128       3072
    1854        0        1   100.0%          128       3072
    1338        0        1   100.0%          128       3072
    1871        0        1   100.0%          128       3072
    1321        0        1   100.0%          128       3072
    1851        0        1   100.0%          128       3072
    1875        2        3    99.9%          128       3072
    1359        0        1   100.0%          128       3072
    1846        0        1   100.0%          128       3072
    1876        0        1   100.0%          128       3072
    6456        0       20   100.0%          128       3072
    1851        0        1   100.0%          128       3072
    1334        0        1   100.0%          128       3072
    1851        0        1   100.0%          128       3072
    1847        0        1   100.0%          128       3072
    1876        0        1   100.0%          128       3072
    1849        2        3    99.9%          128       3072
    1851        0        1   100.0%          128       3072
    1877        0        1   100.0%          128       3072
    1851        0        1   100.0%          128       3072
    1848        0        1   100.0%          128       3072
    1878        0        1   100.0%          128       3072
    1360        0        3   100.0%          128       3072
    1874        0        1   100.0%          128       3072
    1356        0        1   100.0%          128       3072
    1854        0        1   100.0%          128       3072
    1358        0        1   100.0%          128       3072
    1873        0        6   100.0%          128       3072
    1879        0        1   100.0%          128       3072
    1876        0        1   100.0%          128       3072
    1850        0        1   100.0%          128       3072
    1361        0        1   100.0%          128       3072
    1848        0        1   100.0%          128       3072
    1359        0        1   100.0%          128       3072
    1876        0        1   100.0%          128       3072
    1332        0        1   100.0%          128       3072
    1764        0        1   100.0%          128       3072
    1874        0        1   100.0%          128       3072
    1358        2        3    99.9%          128       3072
    1874        0        1   100.0%          128       3072
    1472        0        1   100.0%          128       3072
    1318        0        1   100.0%          128       3072
    1339        0        1   100.0%          128       3072
    1362        2        1    99.9%          128       3072
    1876        0        1   100.0%          128       3072
    1361        0        1   100.0%          128       3072
    1341        0        1   100.0%          128       3072
    1847        0        1   100.0%          128       3072
    1871        2        3    99.9%          128       3072
    1829        0        1   100.0%          128       3072
    1833        0        1   100.0%          128       3072
    1833        0        1   100.0%          128       3072
    1835        0        1   100.0%          128       3072
    1336        0        1   100.0%          128       3072
    1832        0        1   100.0%          128       3072
    1335        0        1   100.0%          128       3072
    1359        0        1   100.0%          128       3072
    1875        0        1   100.0%          128       3072
    1850        0        1   100.0%          128       3072
    1334        0        3   100.0%          128       3072
    1833        0        1   100.0%          128       3072
    1857        0        1   100.0%          128       3072
    1856        0        1   100.0%          128       3072
    1848        0        1   100.0%          128       3072
    1362        2        3    99.9%          128       3072
    1363        0        1   100.0%          128       3072
    1826        0        1   100.0%          128       3072
    1364        0        1   100.0%          128       3072
    1880        0        1   100.0%          128       3072
    1339        0        1   100.0%          128       3072
    1857        0        1   100.0%          128       3072
    1335        0        1   100.0%          128       3072
    1868        0        1   100.0%          128       3072
    1875        0        1   100.0%          128       3072
    1363        0        1   100.0%          128       3072
    1869        2        3    99.9%          128       3072
    1875        0        1   100.0%          128       3072
    1875        0        1   100.0%          128       3072
    1844        0        1   100.0%          128       3072
    1874        0        1   100.0%          128       3072
    1849        2        3    99.9%          128       3072
    1853        0        1   100.0%          128       3072
    1856        0        1   100.0%          128       3072
    1342        0        1   100.0%          128       3072
    1853        0        1   100.0%          128       3072
    1341        0        1   100.0%          128       3072
    1876        0        1   100.0%          128       3072
    1339        0        1   100.0%          128       3072
    1853        0        1   100.0%          128       3072
    1855        0        1   100.0%          128       3072
    1876        0        1   100.0%          128       3072
    1853        2        3    99.9%          128       3072
    1359        0        1   100.0%          128       3072
    1343        0        1   100.0%          128       3072
    1850        0        1   100.0%          128       3072
    1341        0        1   100.0%          128       3072
    1353        0        1   100.0%          128       3072
    1865        0        6   100.0%          128       3072
    1879        0        1   100.0%          128       3072
    1873        0        1   100.0%          128       3072
    1849        0        1   100.0%          128       3072
    1851        0        1   100.0%          128       3072
    1865        2        3    99.9%          128       3072
    1856        0        1   100.0%          128       3072
    1878        0        1   100.0%          128       3072
    1848        0        1   100.0%          128       3072
    1859        0        1   100.0%          128       3072
    1848        2        3    99.9%          128       3072
    1847        0        1   100.0%          128       3072
    1360        0        1   100.0%          128       3072
    1321        0        1   100.0%          128       3072
    1841        0        1   100.0%          128       3072
    1847        2        3    99.9%          128       3072
    1850        0        1   100.0%          128       3072
    1359        0        1   100.0%          128       3072
    1359        0        1   100.0%          128       3072
    1814        0        1   100.0%          128       3072
    1833        0        1   100.0%          128       3072
    1569        0        1   100.0%          128       3072
    1850        0        1   100.0%          128       3072
    1876        0        1   100.0%          128       3072
    1872        0        1   100.0%          128       3072
    1875        0        1   100.0%          128       3072
    1866        2        3    99.9%          128       3072
    1847        0        1   100.0%          128       3072
    1875        0        1   100.0%          128       3072
    1855        0        1   100.0%          128       3072
    1854        0        1   100.0%          128       3072
    1362        0        1   100.0%          128       3072
    1330        0        3   100.0%          128       3072
    1855        0        1   100.0%          128       3072
    1830        0        1   100.0%          128       3072
    1875        0        1   100.0%          128       3072
    1833        0        1   100.0%          128       3072
    1852        2        3    99.9%          128       3072
    1858        0        1   100.0%          128       3072
    1847        0        1   100.0%          128       3072
    1850        0        1   100.0%          128       3072
    1364        0        1   100.0%          128       3072
    1822        2        3    99.9%          128       3072
    1336        0        1   100.0%          128       3072
    1334        0        2   100.0%          128       3072
    1847        0        1   100.0%          128       3072
    1875        0        1   100.0%          128       3072
    1338        2        3    99.9%          128       3072
    1850        0        1   100.0%          128       3072
    1358        0        1   100.0%          128       3072
    1855        0        1   100.0%          128       3072
    1871        0        1   100.0%          128       3072
    1874        0        1   100.0%          128       3072
    1862        0        2   100.0%          128       3072
    1874        0        1   100.0%          128       3072
    1814        0        1   100.0%          128       3072
    1834        0        1   100.0%          128       3072
    1331        0        1   100.0%          128       3072
    3434        5        9    99.9%          128       3072
    1368        0        2   100.0%          128       3072
    5964        0        1   100.0%          128       3072
    1878        0        1   100.0%          128       3072
    1850        0        1   100.0%          128       3072
    1332        0        1   100.0%          128       3072
    1840        0        9   100.0%          128       3072
    1361        0        1   100.0%          128       3072
    1332        0        1   100.0%          128       3072
    1342        0        1   100.0%          128       3072
    1831        0        1   100.0%          128       3072
    1354        0        6   100.0%          128       3072
    1329        0        1   100.0%          128       3072
    1857        0        1   100.0%          128       3072
    1333        0        1   100.0%          128       3072
    1857        0        1   100.0%          128       3072
    1340        2        3    99.9%          128       3072
    1837       10        1    99.5%          128       3072
    1335        0        1   100.0%          128       3072
    1362        0        1   100.0%          128       3072
    1552        7        1    99.6%          128       3072
    1337        0        8   100.0%          128       3072
    1862        0       13   100.0%          128       3072
    1853        0        1   100.0%          128       3072
    1361        0        1   100.0%          128       3072
    1854        0        1   100.0%          128       3072
    1874        0        1   100.0%          128       3072
    1376        8        1    99.4%          128       3072
    1882        0       11   100.0%          128       3072
    1884        0        1   100.0%          128       3072
    1849        0        1   100.0%          128       3072
    1868        0        1   100.0%          128       3072
    1335        0        1   100.0%          128       3072
    1828        0        4   100.0%          128       3072
    1834        0        1   100.0%          128       3072
    1857        0        1   100.0%          128       3072
    2472        5        7    99.8%          128       3072
    1367        0        2   100.0%          128       3072
    1471       60       12    96.1%          128       3073
    1371        2        1    99.9%          128       3073
    9069        0      143   100.0%          128       3073
    1431        5       30    99.7%          128       3073
    3083     1288       22    70.5%          128       3077
     969     1313        1    42.5%          128       3083
    4061      669        2    85.9%          128       3086
    1854        0        1   100.0%          128       3086
    1930        1        1    99.9%          128       3086
    1864        2        8    99.9%          128       3086
    1405        2        1    99.9%          128       3086
    1879        1        1    99.9%          128       3086
    1360        0        1   100.0%          128       3086
    1876        0        1   100.0%          128       3086
    1889        0        1   100.0%          128       3086
    1854        0        4   100.0%          128       3086
    1704        0        1   100.0%          128       3086
    1861        0        1   100.0%          128       3086
    1445      182      179    88.8%          128       3087
    2109        0      158   100.0%          128       3088
    1322        0        1   100.0%          128       3088
    1946        0        1   100.0%          128       3088
    1390       35        1    97.5%          128       3087
    1333        0        1   100.0%          128       3088
    1838        0       13   100.0%          128       3088
    1847        0        1   100.0%          128       3088
    1846        0        1   100.0%          128       3088
    1869        0        1   100.0%          128       3088
    1356        0        1   100.0%          128       3088
    1877        2        2    99.9%          128       3088
    1360        0        1   100.0%          128       3088
    1877        0        1   100.0%          128       3088
    1922        0        1   100.0%          128       3088
    1833        0        1   100.0%          128       3088
    2160        0      143   100.0%          128       3087
    1935        5       34    99.7%          128       3087
    1338        0        1   100.0%          128       3087
    1878        0        1   100.0%          128       3087
    1859        0        1   100.0%          128       3087
