Counting cache functions... Output every 1 seconds.
    HITS   MISSES  DIRTIES    RATIO   BUFFERS_MB   CACHE_MB
       0        0        0    -nan%           39       3158
    1388        0        1   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
    1336        0        0   100.0%           40       3158
       0        0        0    -nan%           40       3158
    1361        0        0   100.0%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
     249        0        0   100.0%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       3        0        1   100.0%           40       3158
     379        0        1   100.0%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
     376        0        0   100.0%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       8        0        1   100.0%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
    1414        0        2   100.0%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
     997        0        1   100.0%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
    2754        0        2   100.0%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
    1322        0        2   100.0%           40       3158
    1848        0        0   100.0%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       3        0        1   100.0%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
     431        0        1   100.0%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       4        0        1   100.0%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       1        0        0   100.0%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
    1404        0        2   100.0%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
     448        1        1    99.8%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
    1809        0        3   100.0%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       4        0        1   100.0%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
       0        0        0    -nan%           40       3158
     373        0        1   100.0%           40       3158
       0        0        0    -nan%           40       3158
